id,product_uid,missing_query_terms,query_root_in_desc,query_compound_in_desc,query_other_in_desc,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_desc
17286,103054,[],1,1,0,1,1,0,0
17289,103055,"['bath', 'racks']",0,1,0,1,2,0,0
17290,103055,['75950-ss'],0,3,0,1,3,0,0
17297,103057,['over'],1,0,0,1,0,1,0
17298,103057,['over'],1,0,1,1,0,2,0
17299,103057,['deckpaint'],0,0,0,1,0,0,0
17300,103057,"['estore', '&', 'cleane']",1,0,1,1,2,3,0
17316,103060,['work'],1,0,1,1,0,2,0
17322,103062,['roof'],1,0,0,1,1,0,0
17329,103064,['saltillo'],1,0,0,1,1,0,0
17330,103064,[],1,0,1,1,0,1,0
17332,103065,[],1,0,0,1,0,0,0
17333,103065,['lawn'],1,1,0,1,2,0,0
17335,103066,['cordless'],1,1,0,1,1,1,0
17337,103066,"['cordless', 'impact']",1,1,2,1,1,4,1
17341,103066,[],1,0,0,1,0,0,0
17344,103067,[],1,2,0,1,2,0,0
17354,103068,['cable'],1,0,0,1,1,0,0
17357,103068,['fraiming'],1,0,1,1,1,1,0
17361,103068,['gun'],1,0,0,1,0,1,0
17362,103068,"['pcck602l2', 'cable']",0,1,0,1,2,0,0
17366,103068,"['cable', 'model', '647']",0,1,0,1,2,1,0
17369,103068,"['vetical', '125lb']",1,1,0,1,2,1,0
17371,103069,['exhaust'],1,0,1,1,1,1,0
17373,103069,['exhaust'],1,1,0,1,2,0,0
17377,103070,['electrical'],1,1,0,1,1,1,0
17381,103071,"['garage', '70', 'lb']",1,0,2,1,2,3,0
17383,103071,['garage'],1,0,1,1,1,1,0
17389,103072,"['mortar', 'walkway']",0,1,1,1,1,2,0
17395,103072,[],0,0,0,0,0,0,0
17401,103072,['treated'],1,1,0,1,1,1,0
17403,103073,['pulley'],0,0,0,1,0,0,0
17405,103074,['bedroom'],1,0,0,1,1,0,0
17411,103074,[],1,0,1,1,0,1,0
17414,103074,"['childrens', 'bedroom']",1,0,0,1,2,0,0
17415,103074,['cieling'],0,0,1,1,0,1,0
17422,103075,['.110'],1,1,0,1,1,1,0
17425,103076,[],1,0,0,1,0,0,0
17426,103076,"['room', 'divider']",0,0,0,1,1,0,0
17430,103077,[],1,1,0,1,1,0,0
17433,103078,['29'],1,1,0,1,1,1,0
17435,103078,['vormax'],0,0,0,1,0,0,0
17441,103079,['cement'],1,1,0,1,2,0,0
17444,103079,[],1,1,1,1,1,1,0
17448,103079,['outsde'],1,0,1,1,0,2,0
17449,103080,[],1,1,0,1,1,0,0
17451,103081,"['ac', 'pullout']",1,1,0,1,3,0,0
17453,103081,[],1,0,1,1,0,1,0
17455,103081,"['marvin', 'parts']",0,1,0,1,2,0,0
17463,103082,['wastel'],0,0,0,1,0,0,0
17464,103083,[],1,0,1,1,0,1,0
17466,103083,[],1,1,6,1,1,6,0
17474,103083,['cupboards'],0,2,0,1,2,0,0
17478,103083,[],0,0,0,0,0,0,0
17484,103083,[],1,0,1,1,0,1,0
17487,103084,"['3/8', 'wood', 'plank']",0,0,0,1,1,1,0
17495,103084,[],1,1,0,1,1,0,0
17496,103084,"['wardrobe', 'closet', 'material']",0,0,0,1,2,0,0
17499,103085,"['maid', 'upright']",1,0,0,1,0,2,0
17500,103085,[],1,1,0,1,1,0,0
17505,103085,"['schulte', 'pantry']",1,0,0,1,2,0,0
17506,103085,[],1,1,0,1,1,0,0
17513,103086,"['kitchen', 'hoods']",0,0,0,1,1,0,0
17515,103086,"['range', 'hoodu']",0,0,0,1,1,0,0
17516,103086,[],1,1,1,1,1,1,0
17517,103086,[],1,1,0,1,1,0,0
17520,103087,['fiberglass'],1,1,0,1,2,0,0
17525,103088,[],1,2,0,1,2,0,0
17532,103088,['25'],1,0,2,1,0,3,0
17533,103088,['bundle'],0,2,0,1,2,0,0
17535,103088,['bundles'],0,1,0,1,1,0,0
17537,103088,"['samsung', '33', 'fridge']",0,0,0,1,0,2,0
17539,103088,['samsung'],1,0,0,1,1,0,0
17543,103088,[],1,0,0,1,0,0,0
17544,103088,['gs5shaxsb01'],0,1,0,1,1,0,0
17548,103088,['range'],0,0,0,1,0,0,0
17550,103089,[],1,0,0,1,0,0,0
17552,103090,[],0,0,0,0,0,0,0
17553,103090,[],1,1,0,1,1,0,0
17556,103091,['sliding'],1,3,0,1,3,1,0
17564,103092,['yard'],1,0,0,1,1,0,0
17567,103093,[],1,0,1,1,0,1,0
17570,103094,[],1,0,0,1,0,0,0
17582,103097,['rod'],0,2,0,1,2,0,0
17584,103097,[],1,0,2,1,0,3,0
17588,103098,['4x'],1,0,1,1,0,2,0
17590,103098,[],1,0,2,1,0,2,0
17591,103098,[],1,2,0,1,2,0,0
17593,103098,"['join', 'compound']",0,1,1,1,2,1,0
17595,103098,"['persianas', '3', 'por']",0,0,1,1,0,3,0
17596,103098,"['subway', '3']",1,0,2,1,1,3,0
17597,103098,['subway'],1,1,0,1,2,0,0
17602,103099,"['flat', 'dolled']",0,0,0,1,0,1,0
17605,103099,"['rolled', 'roofing']",0,0,0,1,0,1,0
17606,103099,"['rolled', 'roofing', 'torch-on']",0,0,0,1,1,1,0
17607,103100,[],1,0,0,1,0,0,0
17611,103101,['leaf'],1,1,0,1,2,0,0
17615,103102,[],1,0,2,1,0,2,0
17620,103104,['4x8wood'],0,0,1,1,0,1,0
17623,103105,"['cordless', 'drill']",1,1,2,1,1,4,0
17629,103105,"['drill', 'rivers']",1,0,1,1,1,2,0
17630,103105,[],1,0,0,1,0,0,0
17635,103106,[],1,1,1,1,1,1,0
17636,103106,['untique'],1,0,0,1,0,1,0
17637,103107,[],1,1,1,1,1,1,0
17642,103108,[],1,0,0,1,0,0,0
17643,103108,[],1,0,0,1,0,0,0
17644,103109,[],1,2,0,1,2,0,0
17646,103109,[],1,3,0,1,3,0,0
17647,103110,['double'],1,0,0,1,0,1,0
17651,103111,"['pacific', 'sand']",0,0,0,1,0,1,0
17656,103112,"['si', 'k']",1,1,0,1,3,0,0
17657,103112,['medicine'],1,1,0,1,2,0,0
17660,103112,['medicine'],1,1,0,1,2,0,0
17661,103112,"['medicine', 'mirror18x20']",0,1,0,1,2,0,0
17662,103112,"['plexiglass', '8x33']",1,0,0,1,0,2,0
17665,103112,"['zacatecas', 'medicine', 'chest']",0,0,0,1,2,0,0
17666,103113,[],1,0,0,1,0,0,0
17667,103113,"['gas', 'grinder']",0,1,0,1,2,0,0
17670,103114,['pendant'],1,0,0,1,0,1,0
17674,103116,[],1,1,0,1,1,0,0
17679,103117,['split'],1,0,0,1,0,1,0
17680,103117,"['wood', 'baguette']",1,0,0,1,2,0,0
17683,103119,['granular'],1,1,0,1,1,1,0
17685,103119,[],0,0,0,0,0,0,0
17688,103121,['honda'],1,0,0,1,1,0,0
17690,103122,"['over', 'john', 'mahogany']",0,0,3,1,1,4,0
17691,103122,[],1,1,1,1,1,1,0
17700,103124,"['outdoor', 'furniture']",0,2,0,1,3,0,0
17706,103125,['tv'],0,1,1,1,1,1,0
17711,103125,['tv'],1,1,0,1,1,1,0
17719,103127,"['bathroom', 'fixture']",0,0,3,1,0,4,0
17723,103127,['chandeliers'],0,0,0,1,0,0,0
17725,103127,"['masn', 'gar']",1,0,1,1,1,2,0
17726,103128,['bullnose'],1,0,0,1,1,0,0
17730,103129,['condtioners'],0,1,1,1,1,1,0
17731,103130,['26'],1,0,0,1,0,1,0
17734,103130,"['custom', 'order']",1,0,1,1,2,1,0
17735,103130,[],1,0,2,1,0,2,0
17738,103130,['kitchenaid'],1,0,0,1,1,0,0
17741,103130,"['samsung', 'soda', 'stream', 'fridge', 'counter', 'depth']",0,0,0,1,5,0,0
17746,103131,[],1,1,3,1,1,3,0
17747,103131,[],1,0,2,1,0,2,0
17751,103132,[],1,0,1,1,0,1,0
17754,103132,[],1,1,0,1,1,0,0
17759,103133,[],1,1,2,1,1,2,0
17761,103133,['hunter'],1,1,0,1,2,0,0
17762,103134,[],1,1,0,1,1,0,0
17764,103135,['4x4'],1,0,0,1,0,1,0
17770,103135,"['epoxy', 'fence']",1,0,0,1,2,0,0
17772,103135,"['outdoor', 'stairs']",0,0,0,1,0,1,0
17774,103135,['porch'],1,0,0,1,1,0,0
17776,103135,['sleeveee'],0,1,0,1,1,0,0
17778,103135,[],1,0,0,1,0,0,0
17780,103135,['porch'],1,1,0,1,2,0,0
17781,103135,[],1,1,4,1,1,4,0
17793,103139,[],1,1,0,1,1,0,0
17797,103140,"['chicken', 'wire']",0,0,0,1,1,0,0
17800,103140,"['plastic', 'driveway']",1,0,0,1,2,0,0
17801,103140,['plastic'],1,0,0,1,1,0,0
17804,103141,['kitchen'],1,0,0,1,1,0,0
17806,103141,['microwarve'],1,0,0,1,1,0,0
17809,103142,['headboaed'],0,1,1,1,1,1,0
17811,103143,[],1,1,0,1,1,0,0
17814,103144,[],1,1,0,1,1,0,0
17816,103145,['35'],1,2,0,1,2,1,0
17820,103146,['4835-38'],1,0,1,1,0,2,0
17824,103146,"['formica', 'tops']",0,0,0,1,0,1,0
17825,103146,[],1,0,1,1,0,1,0
17833,103149,"['replacement', 'microwave', 'plates']",0,0,0,1,2,0,0
17834,103150,[],1,0,1,1,0,1,0
17838,103150,[],1,1,1,1,1,1,0
17841,103150,"['bathrooms', 'shower']",1,1,0,1,3,0,0
17846,103150,['ceramick'],0,1,0,1,1,0,0
17847,103150,['porcelin'],1,1,0,1,2,0,0
17848,103150,"['lunada', ""3'"", ""6'""]",1,2,2,1,3,4,0
17850,103150,[],1,0,1,1,0,1,0
17851,103150,['mast5er'],0,0,0,1,0,0,0
17853,103151,['70'],1,2,2,1,2,3,0
17855,103151,[],1,1,1,1,1,1,0
17860,103152,[],1,0,0,1,0,0,0
17862,103153,"['5/8', 'x8']",1,0,0,1,1,1,0
17863,103153,['chair'],1,0,0,1,1,0,0
17864,103153,"['chair', 'rail', '120']",0,0,0,1,1,1,0
17865,103153,"['chair', 'rail', 'hieght']",0,0,0,1,2,0,0
17866,103153,"['chair', 'rail']",1,0,0,1,2,0,0
17868,103153,"['foam', 'chair', 'rail']",1,0,0,1,3,0,0
17869,103153,['rail'],0,1,0,1,1,0,0
17871,103154,['washer'],1,0,1,1,1,1,0
17875,103155,['wood'],0,0,0,1,0,0,0
17876,103155,[],0,0,0,0,0,0,0
17885,103159,['trim'],0,0,1,1,0,1,0
17886,103159,['trims'],0,0,1,1,0,1,0
17887,103159,"['rams', 'crown', '0000-245-586']",0,0,1,1,1,2,0
17888,103160,[],1,1,0,1,1,0,0
17891,103161,[],1,0,0,1,0,0,0
17892,103161,['33'],1,1,3,1,1,4,0
17894,103162,"['1/4', 'round', 'trowel']",0,0,0,1,1,1,0
17900,103162,[],1,0,1,1,0,1,0
17901,103162,[],1,1,1,1,1,1,0
17904,103163,['plastic'],1,0,0,1,1,0,0
17913,103165,['dcanvas'],1,1,0,1,2,0,0
17916,103166,['alu'],0,1,1,1,1,2,0
17918,103166,"['killing', 'grass']",1,0,1,1,0,3,0
17923,103168,[],1,0,0,1,0,0,0
17930,103169,[],1,2,0,1,2,0,0
17931,103169,"['peper', 'wall', 'mount']",0,2,0,1,4,0,0
17932,103169,"['replace', 'plasticbathroom']",0,1,1,1,2,2,0
17936,103171,[],1,1,2,1,1,2,0
17937,103171,[],1,1,0,1,1,0,0
17945,103174,['coveralls'],0,0,0,1,0,0,0
17951,103175,[],1,1,0,1,1,0,0
17953,103176,['applicator'],0,1,0,1,1,0,0
17957,103177,"['back', 'kitchen']",1,1,0,1,3,0,0
17960,103177,['exterior'],1,1,0,1,2,0,0
17961,103177,['exterior'],1,1,0,1,2,0,0
17966,103177,['impact'],1,1,0,1,2,0,0
17972,103179,[],1,1,1,1,1,1,0
17979,103181,['5/4'],1,0,0,1,0,1,0
17982,103182,[],1,1,0,1,1,0,0
17983,103182,[],1,1,0,1,1,0,0
17985,103183,[],1,1,0,1,1,0,0
17986,103184,"['60', '32', 'center']",1,1,1,1,2,3,0
17987,103184,"['dura', 'rock']",0,0,0,1,1,0,0
17988,103184,[],0,0,0,0,0,0,0
17989,103185,"[""30'"", 'x', '60', 'one', 'piece', 'acrylic', 'shower']",1,0,0,1,2,5,0
17990,103185,"['one', 'piece', 'showers']",0,0,0,1,1,1,0
17992,103185,"['one', 'piece', 'tub/shower']",0,0,0,1,0,2,0
17994,103186,[],1,0,0,1,0,0,0
17995,103186,"['knob', 'we1m856']",0,1,0,1,2,0,0
18001,103187,"['handle', 'seperate']",1,1,3,1,1,5,0
18002,103187,['sink'],1,1,0,1,2,0,0
18009,103189,[],1,1,0,1,1,0,0
18020,103193,['ground'],1,0,0,1,1,0,1
18030,103195,[],1,1,1,1,1,1,0
18034,103196,"['24', 'swantone']",1,1,0,1,2,1,0
18040,103197,[],1,1,1,1,1,1,0
18042,103197,"['westminster', 'pedistal']",1,0,0,1,0,2,0
18043,103198,['a/c'],1,1,0,1,2,0,0
18045,103198,['ac/heat'],1,0,0,1,1,0,0
18049,103198,['wall'],1,1,0,1,2,0,0
18055,103199,[],1,1,1,1,1,1,0
18064,103203,"['removable', 'tips']",1,1,2,1,1,4,0
18067,103205,"['8x16x2', 'block']",0,0,1,1,0,2,0
18079,103206,[],1,0,1,1,0,1,0
18084,103207,['gun'],1,1,0,1,2,0,0
18085,103207,[],1,1,0,1,1,0,0
18087,103207,['cordless'],1,0,0,1,0,1,0
18091,103208,[],1,0,0,1,0,0,0
18092,103209,[],1,1,0,1,1,0,0
18093,103209,['seats'],0,2,0,1,2,0,0
18099,103212,['colerful'],0,3,0,1,3,0,0
18103,103213,"['galvanized', 'leaf', 'covers']",0,1,0,1,1,2,0
18106,103213,"['leaf', 'for', 'rainspout']",1,0,0,1,1,2,0
18107,103213,"['driveway', 'mesh']",0,1,0,1,2,0,0
18113,103213,"['smart', 'screen']",1,0,0,1,1,1,0
18115,103215,[],1,1,0,1,1,0,0
18117,103216,"['gallon', 'bucket']",0,0,0,1,1,0,0
18118,103217,"['gfci', 'lt']",1,0,1,1,2,1,0
18122,103218,['propane'],1,0,0,1,1,0,0
18129,103218,"['weed', 'line']",0,1,0,1,2,0,0
18133,103221,[],1,1,1,1,1,1,0
18135,103223,[],1,2,1,1,2,1,0
18138,103223,[],0,0,0,0,0,0,0
18139,103223,['wood'],0,0,0,1,0,0,0
18140,103223,[],0,0,0,0,0,0,0
18141,103223,[],1,0,0,1,0,0,0
18144,103224,"['straw', 'incerts']",0,1,1,1,2,1,0
18148,103225,[],1,1,0,1,1,0,0
18151,103226,"['henry', 'cleaner', 'hvr200']",0,1,0,1,3,0,0
18152,103226,"['shop', 'vac']",0,0,0,1,1,0,0
18153,103226,[],1,0,0,1,0,0,0
18154,103226,"['wet', 'dry', 'vac']",0,0,0,1,0,2,0
18158,103227,[],1,0,0,1,0,0,0
18159,103228,"['maid', 'drawer']",0,0,0,1,1,0,0
18160,103228,"['maid', 'upright']",1,0,0,1,0,2,0
18165,103228,[],1,1,0,1,1,0,0
18167,103228,[],0,0,0,0,0,0,0
18170,103228,"['martha', 's']",1,0,1,1,1,2,0
18172,103228,[],1,0,0,1,0,0,0
18173,103228,[],1,0,0,1,0,0,0
18174,103228,['sjhelf'],0,0,0,1,0,0,0
18176,103229,[],1,1,0,1,1,0,0
18178,103231,['stopper'],0,1,0,1,1,0,0
18180,103232,"['lbs', 'ceiling', 'anchor']",0,0,1,1,2,1,0
18183,103232,['gun'],1,1,0,1,2,0,0
18184,103232,[],1,1,0,1,1,0,0
18190,103234,[],0,0,0,0,0,0,0
18194,103235,"['bath', 'rom', 'toilets']",0,0,0,1,2,0,0
18195,103235,['pedelal'],0,2,0,1,2,1,0
18199,103235,['vanity'],0,2,0,1,2,0,0
18203,103235,[],1,0,0,1,0,0,0
18205,103235,"['westminster', 'pedistal']",1,0,0,1,0,2,0
18209,103236,['ffill'],0,0,0,1,0,0,0
18210,103236,['fiberglass'],1,0,0,1,1,0,0
18211,103236,['green'],1,0,0,1,0,1,0
18212,103236,['insallation'],0,0,0,1,0,0,0
18216,103236,['owens'],0,0,0,1,0,0,0
18217,103236,[],0,0,0,0,0,0,0
18219,103236,"['beachwood', 'shingles']",0,0,0,1,1,0,0
18223,103236,[],1,2,0,1,2,0,0
18229,103237,[],1,0,0,1,0,0,0
18231,103238,['0.375x48'],1,1,0,1,1,1,0
18239,103239,[],1,1,0,1,1,0,1
18244,103242,"['base', 'board', 'molding', 'boundle']",0,0,0,1,2,1,0
18245,103242,"['colpay', 'molding']",0,1,1,1,2,1,0
18247,103242,['trim'],0,0,1,1,0,1,0
18249,103242,"['moldings', 'casings']",0,2,1,1,2,2,0
18253,103242,"['weather', 'striping']",0,0,0,1,0,1,0
18259,103244,[],1,0,0,1,0,0,0
18261,103245,[],1,1,0,1,1,0,0
18263,103246,[],1,1,0,1,1,0,0
18264,103246,[],1,1,0,1,1,0,0
18270,103247,['wa'],1,1,1,1,1,2,0
18280,103250,['bracket'],0,1,0,1,1,0,0
18290,103252,['oak'],1,1,0,1,2,0,0
18294,103252,['is'],0,1,1,1,1,1,0
18295,103253,[],1,1,0,1,1,0,0
18300,103255,[],1,0,0,1,0,0,0
18304,103256,['pocket'],1,0,1,1,1,1,0
18306,103257,[],1,0,1,1,0,1,0
18307,103257,[],1,1,0,1,1,0,0
18308,103258,"['apart', 'tractor']",1,0,0,1,0,2,0
18311,103259,['company'],0,1,0,1,1,0,0
18319,103261,[],0,0,0,0,0,0,0
18323,103262,[],1,1,0,1,1,0,0
18331,103265,[],1,0,0,1,0,0,0
18336,103266,[],1,0,0,1,0,0,0
18337,103266,['crystal'],1,0,0,1,1,0,0
18341,103268,[],1,0,0,1,0,0,0
18344,103269,[],1,1,0,1,1,0,0
18351,103269,[],1,1,0,1,1,0,0
18354,103271,['3600'],1,1,0,1,1,1,0
18359,103272,['decorative'],1,0,0,1,0,1,0
18361,103272,['back'],1,2,0,1,2,1,0
18364,103272,['mosaic'],1,1,0,1,1,1,0
18370,103272,['self'],1,1,0,1,2,0,0
18372,103272,[],1,1,0,1,1,0,0
18376,103274,"['washer', 'electric']",0,1,0,1,1,1,0
18377,103274,"['toy', 'i', 'washer']",1,0,0,1,0,3,0
18378,103275,['kitchen'],1,0,0,1,1,0,0
18379,103275,"['kitchen', 'work', 'table']",0,0,0,1,2,0,0
18388,103276,['public'],1,0,2,1,0,3,0
18392,103277,['pocket'],1,0,0,1,1,0,0
18394,103279,['remote'],1,0,1,1,0,2,0
18400,103281,[],1,1,1,1,1,1,0
18402,103282,[],1,2,1,1,2,1,0
18406,103282,"['draining', 'my']",0,1,1,1,1,2,0
18410,103282,[],1,1,2,1,1,2,0
18417,103282,['certified'],0,1,1,1,1,1,0
18419,103283,['turbo'],0,0,0,1,0,0,0
18421,103283,['martina'],1,1,0,1,2,0,0
18423,103283,['accessories'],0,1,0,1,1,0,0
18424,103283,['furniture'],1,1,0,1,1,1,0
18425,103283,['tan'],0,1,3,1,1,3,0
18429,103284,['foil'],1,0,0,1,1,0,0
18431,103285,"['20v', 'kombo']",0,0,0,1,0,1,0
18433,103285,['cordless'],1,0,0,1,0,1,0
18435,103285,[],1,1,0,1,1,0,0
18437,103285,[],1,3,0,1,3,0,0
18438,103286,['corrugated'],1,0,0,1,1,0,0
18440,103286,"['slate', 'timberland', 'shingle']",0,0,0,1,2,0,0
18441,103287,[],1,0,2,1,0,2,0
18452,103289,[],1,0,2,1,0,2,0
18453,103289,[],1,0,0,1,0,0,0
18454,103289,['12x1x40'],1,1,0,1,1,1,0
18457,103289,"['varbide', '7', '1/4']",0,1,2,1,2,3,0
18463,103291,['onda'],1,1,0,1,2,0,0
18465,103291,[],1,1,1,1,1,1,0
18466,103291,['special'],1,1,1,1,1,2,1
18467,103291,"['timer', 'button']",1,1,0,1,3,0,0
18468,103291,"['toy', 'i']",1,0,1,1,0,3,0
18469,103292,"['ft', '6']",0,0,4,1,0,5,0
18471,103292,"['bathrooms', 'shower']",1,1,0,1,3,0,0
18472,103292,[],1,0,2,1,0,2,0
18476,103292,[],0,0,2,1,0,2,0
18479,103292,['saud'],0,0,0,1,0,0,0
18481,103292,[],1,1,0,1,1,0,0
18484,103294,[],1,0,0,1,0,0,0
18485,103295,['frp'],0,0,0,1,0,0,0
18487,103295,[],1,0,1,1,0,1,0
18492,103296,"['3x6', 'bullnose']",0,0,1,1,0,2,0
18495,103296,['bullnose'],1,0,0,1,1,0,0
18499,103296,['subway'],1,1,0,1,2,0,0
18502,103296,[],1,0,1,1,0,1,0
18503,103297,['.110'],1,1,0,1,1,1,0
18509,103298,[],1,1,0,1,1,0,0
18516,103301,[],1,1,0,1,1,0,0
18517,103302,"['3', 'ft', 'fence']",0,0,0,1,1,1,0
18521,103302,"['fence', 'metal']",0,0,0,1,1,0,0
18522,103302,[],1,0,0,1,0,0,0
18526,103303,[],1,1,1,1,1,1,0
18527,103303,"['storms', 'replacement', 'parts']",0,1,0,1,2,1,0
18530,103304,['tool'],0,2,0,1,2,0,0
18531,103304,['tools'],0,2,0,1,2,0,0
18534,103304,['deflector'],1,1,0,1,2,0,0
18535,103305,"['bicycle', 'rack']",0,0,0,1,1,0,0
18538,103305,[],1,1,0,1,1,0,0
18540,103305,[],1,0,0,1,0,0,0
18549,103308,"['x', '5', 'pipe', 'nipple']",0,0,2,1,1,4,0
18551,103308,[],1,0,0,1,0,0,0
18553,103308,"['metal', 'conduit']",1,0,0,1,2,0,0
18555,103309,[],1,0,2,1,0,2,0
18560,103311,['wood'],1,0,0,1,0,1,0
18567,103313,"['3-3', 'galvinized', 'tubing']",0,0,0,1,0,2,0
18569,103313,['4x4'],1,0,0,1,0,1,0
18570,103313,['4x4'],1,1,0,1,1,1,0
18578,103313,['brackets'],0,2,0,1,2,0,0
18590,103314,['screem'],0,1,0,1,1,0,0
18595,103315,[],0,0,0,0,0,0,0
18601,103316,[],1,0,0,1,0,0,0
18605,103317,"['furniture', 'handles']",0,0,0,1,0,1,0
18613,103318,[],1,1,2,1,1,2,0
18617,103318,['tsnkless'],1,1,1,1,2,1,0
18618,103319,[],1,0,0,1,0,0,0
18628,103323,['trim'],0,0,1,1,0,1,0
18629,103323,"['garage', 'moldings']",0,1,2,1,2,2,0
18630,103323,['moulding'],1,1,0,1,2,0,0
18631,103323,"['stafford', 'trim', 'pfj']",0,0,0,1,0,2,0
18634,103324,"['volt', 'ion']",1,2,1,1,4,1,0
18636,103324,[],1,0,0,1,0,0,0
18641,103325,['10'],1,0,1,1,0,2,0
18645,103325,"['8fc12t9/cw', '-']",1,0,1,1,0,3,0
18646,103325,[],1,0,2,1,0,2,0
18651,103327,['ti'],0,2,0,1,2,0,0
18653,103327,['mower'],1,1,0,1,2,0,0
18655,103328,[],1,2,1,1,2,1,0
18662,103329,[],1,0,2,1,0,2,0
18665,103330,['canopy'],0,0,0,1,0,0,0
18667,103330,"['gazebo', 'covers']",0,0,0,1,0,1,0
18672,103332,['sets'],0,2,0,1,2,0,0
18673,103332,"['kids', 'outside', 'furnature']",0,0,0,1,0,2,0
18677,103332,['playground'],1,0,0,1,1,0,0
18681,103332,[],1,1,0,1,1,0,0
18689,103334,[],1,1,0,1,1,0,0
18690,103334,['lunch'],0,2,0,1,2,0,0
18694,103334,['single'],1,3,4,1,3,5,0
18699,103334,['appliances'],0,0,0,1,0,0,0
18701,103334,[],1,1,0,1,1,0,0
18704,103335,[],1,0,0,1,0,0,0
18706,103336,"['driver', '49.99']",1,1,0,1,1,2,0
18708,103337,[],1,2,0,1,2,0,0
18710,103337,['tarps'],0,1,0,1,1,0,0
18711,103337,['dcanvas'],1,1,0,1,2,0,0
18712,103338,[],0,0,0,0,0,0,0
18713,103339,[],0,0,0,0,0,0,0
18717,103341,[],1,1,0,1,1,0,0
18720,103342,['set'],0,0,0,1,0,0,0
18722,103342,['nobs'],0,0,0,1,0,0,0
18724,103343,"['backer', 'board', 'type']",0,0,0,1,2,0,0
18727,103343,"['dura', 'rock']",0,0,0,1,1,0,0
18731,103344,[],1,2,0,1,2,0,0
18734,103345,['masking'],1,0,0,1,1,0,0
18736,103345,['blue'],1,1,0,1,1,1,0
18741,103346,"['exterior', 'wall']",1,0,0,1,1,1,0
18744,103346,"['porch', 'fixture']",0,1,0,1,2,0,0
18755,103350,"['1', 'black', 'self', 'tapping']",1,0,0,1,0,4,0
18758,103351,[],1,1,0,1,1,0,0
18760,103352,['lawn'],1,0,0,1,1,0,0
18763,103353,['backer'],0,1,0,1,1,0,0
18767,103353,"['sounds', 'panels']",0,0,0,1,0,1,0
18774,103355,['caster'],0,1,0,1,1,0,0
18775,103356,['over'],1,0,0,1,0,1,0
18777,103357,[],1,0,1,1,0,1,0
18781,103359,['base'],0,0,1,1,0,1,0
18783,103359,[],1,0,0,1,0,0,0
18784,103359,[],1,0,2,1,0,2,0
18786,103360,['duct'],1,1,0,1,2,0,0
18790,103361,"['4', '1/2', 'x', '16', 'sander']",0,1,0,1,2,4,0
18792,103361,['buffer'],1,0,0,1,1,0,0
18793,103361,['cable'],1,0,0,1,1,0,0
18794,103361,['car'],0,0,0,1,0,0,0
18795,103361,"['car', 'buffers']",0,0,0,1,1,0,0
18797,103361,"['pcck602l2', 'cable']",0,1,0,1,2,0,0
18800,103361,"['model', '352v5']",0,1,0,1,1,1,0
18803,103362,[],1,2,0,1,2,0,0
18820,103366,[],0,0,0,0,0,0,0
18821,103366,[],1,1,0,1,1,0,0
18826,103368,['grow'],0,0,4,1,0,4,0
18829,103368,"['toro', 'snowerblower']",1,1,0,1,3,0,0
18831,103369,['metal'],1,0,1,1,0,2,0
18836,103369,['metal'],1,1,0,1,2,0,0
18842,103370,[],1,2,0,1,2,0,0
18844,103371,"['5', 'gal']",1,0,0,1,1,1,0
18845,103371,"['5', 'gallon', 'beige', 'inside', 'house']",0,0,6,1,0,10,0
18846,103371,['5gal'],1,0,0,1,0,1,0
18849,103371,['gallon'],1,0,0,1,1,0,0
18850,103371,"['insulator', '5', 'gallon']",0,0,0,1,0,2,0
18851,103371,"['pack', 'drain', 'bladder']",0,0,1,1,1,2,0
18853,103372,[],1,0,1,1,0,1,0
18857,103373,[],1,0,1,1,0,1,0
18861,103373,"['soundfroofing', 'material']",0,0,0,1,1,0,0
18862,103374,['clawfoot'],1,0,0,1,1,0,0
18864,103375,[],1,0,1,1,0,1,0
18865,103376,['lockset'],0,0,0,1,0,0,0
18867,103377,"['bakers', 'rack']",0,0,0,1,0,1,0
18870,103379,"['garage', 'door']",0,0,1,1,1,1,0
18874,103380,[],1,1,0,1,1,0,0
18876,103380,"['rainbird', 'rnh']",0,2,0,1,3,1,0
18877,103380,[],1,0,1,1,0,1,0
18882,103381,['trimer'],0,3,0,1,3,0,0
18884,103381,['lawnmowers'],0,0,0,1,0,0,0
18889,103382,[],1,1,0,1,1,0,0
18896,103383,[],1,1,0,1,1,0,0
18899,103384,['over'],1,0,0,1,0,1,0
18900,103384,['over'],1,0,1,1,0,2,0
18901,103384,[],1,0,0,1,0,0,0
18902,103384,"['estore', '&']",1,1,1,1,2,3,0
18907,103385,['tops'],0,1,1,1,1,1,0
18908,103386,"['cordless', 'drivers']",0,1,0,1,1,1,0
18918,103390,[],1,0,1,1,0,1,0
18927,103391,"['leaf', 'blower', 'cordless']",0,0,0,1,2,0,0
18930,103391,"['yardman', 'leaf', 'vac']",0,0,0,1,2,0,0
18931,103392,[],1,0,1,1,0,1,0
18942,103395,[],1,1,1,1,1,1,0
18944,103396,[],1,1,0,1,1,0,0
18947,103397,"['hand', 'drill', 'cutting', 'heads']",0,0,0,1,1,2,0
18949,103397,['head'],0,1,1,1,1,1,0
18951,103398,"['weed', 'whacker']",0,0,1,1,1,1,0
18956,103398,['mower'],0,1,0,1,1,0,0
18959,103399,[],1,0,0,1,0,0,0
