id,product_uid,missing_query_terms,query_root_in_title,query_compound_in_title,query_other_in_title,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_title
74174,121138,"['scret', 'drivers']",0,1,0,1,2,0,0
74176,121140,"['peel', 'and', 'stick', 'wood', 'veneer', 'sheets']",0,0,0,1,0,5,0
74178,121140,['venner'],0,0,0,1,0,0,0
74180,121141,"[""8'"", 'sigle', 'wall', 'gal']",1,0,0,1,3,1,0
74182,121142,"['shop', 'light']",0,0,1,1,1,1,0
74184,121142,"['t8', 'light']",0,0,0,1,0,1,0
74186,121144,['columbia'],1,1,0,1,2,0,1
74188,121144,['strips'],0,1,0,1,1,0,0
74194,121147,"['shark', 'tank']",1,1,0,1,3,0,1
74198,121149,['gugs'],0,1,0,1,1,0,0
74200,121149,"['diatemaceous', 'earth']",0,0,0,1,0,1,0
74201,121150,[],1,1,0,1,1,0,0
74202,121150,"['-o', 'oleum', 'paint', 'for']",1,0,2,1,1,5,0
74205,121151,[],1,1,0,1,1,0,1
74208,121153,"['cast', 'iron']",1,0,1,1,1,2,0
74220,121156,[],1,0,1,1,0,1,1
74224,121159,[],1,0,2,1,0,2,1
74228,121160,"['apt', 'size', 'stackable', 'and', 'dryer']",0,0,1,1,0,6,0
74232,121160,"['and', 'dryer']",1,1,1,1,1,3,0
74240,121161,"['cargo', 'carrier']",0,0,0,1,1,0,0
74241,121162,"['al70mh', 'lighting']",0,0,1,1,1,1,0
74243,121163,[],1,1,1,1,1,1,0
74247,121163,['space'],1,0,2,1,1,2,0
74248,121164,"['1', '1/4', 'sink', 'drain', 'kit']",0,0,0,1,3,1,0
74257,121166,"['17', '1/8', 'x', '9']",1,1,0,1,2,3,0
74258,121167,['bathroom'],1,0,1,1,1,1,0
74263,121168,[],1,0,1,1,0,1,1
74265,121169,"['1/4', 'x2x4']",1,2,0,1,3,1,0
74267,121169,[],1,2,0,1,2,0,0
74270,121171,['hose'],0,2,0,1,2,0,0
74271,121171,"['dual', 'con', '/heater']",0,1,0,1,1,2,0
74273,121172,['sierra'],1,1,1,1,2,1,1
74283,121175,['brown'],0,1,0,1,1,0,0
74288,121176,['barranco'],0,2,0,1,2,0,0
74291,121177,['6ft'],1,0,0,1,1,0,1
74298,121178,['11mm'],0,1,1,1,1,1,0
74300,121178,[],1,0,0,1,0,0,0
74301,121178,[],1,0,0,1,0,0,0
74302,121178,['plank'],1,0,0,1,1,0,0
74303,121178,['mast5er'],0,0,0,1,0,0,0
74308,121179,[],1,1,0,1,1,0,0
74309,121179,[],1,1,1,1,1,1,0
74315,121181,"['chain', 'link', 'privacy', 'slats']",0,0,0,1,3,0,0
74318,121182,[],1,1,1,1,1,1,0
74319,121182,[],1,1,1,1,1,1,0
74326,121185,[],1,1,0,1,1,0,0
74330,121187,"['nap', '3pk']",0,1,1,1,2,1,0
74336,121190,"['aussie', 'grill', 'parts']",0,0,0,1,2,0,0
74339,121190,['grill'],0,0,0,1,0,0,0
74340,121190,"['gas', 'grills']",0,0,0,1,1,0,0
74343,121190,"['charmglow', 'gourmet', 'parts']",0,0,0,1,1,1,0
74345,121191,[],1,2,0,1,2,0,1
74348,121192,['throw'],0,0,0,1,0,0,0
74355,121196,['2x4'],0,1,0,1,1,0,0
74357,121196,['plastic'],1,0,0,1,1,0,1
74358,121197,[],1,2,0,1,2,0,0
74359,121198,"['out', 'door']",0,0,1,1,1,1,0
74360,121198,"['outdoor', 'outdoor']",0,1,1,1,2,2,0
74364,121200,"['3/4-in', 'lumber']",0,0,0,1,0,1,0
74365,121200,"['fiscia', 'board']",0,1,0,1,2,0,0
74377,121204,[],1,1,0,1,1,0,1
74382,121206,"['nozzle', 'attachment']",0,2,0,1,3,0,0
74386,121206,"['32', '48']",1,0,2,1,0,4,1
74388,121206,['kohlerdrop'],0,1,2,1,1,2,0
74389,121206,"['molded', 'and', 'shower', 'enclosure']",1,0,0,1,1,3,0
74390,121206,[],0,0,0,0,0,0,0
74391,121206,['stendop'],1,1,0,1,2,0,0
74392,121206,['suround'],0,1,0,1,1,0,0
74397,121207,"['security', 'pc']",0,0,0,1,1,0,0
74399,121208,[],1,1,1,1,1,1,0
74403,121209,"['half', 'inch']",1,0,1,1,0,3,0
74404,121210,"['3/4in', 'binder']",0,1,0,1,1,1,0
74410,121211,[],1,1,0,1,1,0,0
74412,121212,['commercial'],1,0,0,1,0,1,0
74414,121212,"['finish', 'stick']",0,1,0,1,1,1,0
74421,121212,"['self', 'stick']",1,0,0,1,2,0,0
74423,121212,['mast5er'],0,0,0,1,0,0,0
74426,121214,[],1,2,0,1,2,0,0
74427,121214,['desk'],0,2,0,1,2,0,0
74431,121216,[],1,2,0,1,2,0,0
74438,121221,"['14x4', 'wood']",1,0,1,1,1,2,1
74440,121221,"['16/32', 'inch']",1,0,0,1,1,1,1
74441,121221,['2/1'],1,1,1,1,1,2,1
74444,121221,['neoprene'],0,1,1,1,1,1,0
74446,121221,[],1,1,0,1,1,0,1
74447,121221,['wood'],1,0,1,1,1,1,1
74451,121222,"['1', '3/4']",1,1,0,1,2,1,0
74455,121224,['blong'],1,2,0,1,3,0,0
74459,121225,['tunnel'],0,2,0,1,2,0,0
74463,121225,[],1,1,1,1,1,1,0
74465,121226,['wooden'],1,1,0,1,1,1,0
74466,121227,['cabinet'],1,0,0,1,1,0,1
74469,121229,['kennal'],1,0,0,1,1,0,0
74470,121229,[],0,0,0,0,0,0,0
74474,121232,['acorn'],1,0,1,1,1,1,0
74487,121237,['flashingm'],1,0,2,1,0,3,1
74488,121238,[],1,1,0,1,1,0,0
74490,121240,"['1', '3/4']",1,1,0,1,2,1,0
74492,121240,[],1,2,0,1,2,0,0
74494,121241,[],1,0,0,1,0,0,0
74495,121242,"['23', 'gauge']",0,0,0,1,0,1,0
74496,121242,"['frame', 'gun']",0,1,0,1,2,0,0
74497,121242,['gun'],1,0,0,1,0,1,1
74498,121242,"['pcck602l2', 'porter', 'cable']",0,0,0,1,2,0,0
74500,121242,"['porter', 'cable', 'model', '647']",0,0,0,1,2,1,0
74504,121244,"['bosch', 'table', 'saw']",0,0,0,1,1,1,0
74512,121246,['subway'],1,0,3,1,1,3,1
74513,121247,['porcelain'],0,0,0,1,0,0,0
74514,121248,['food'],1,0,0,1,1,0,1
74515,121249,"['2.3', 'fridge']",0,0,2,1,0,3,0
74516,121250,"[""30'x"", ""24'""]",0,0,1,1,0,2,0
74518,121251,['cover'],0,0,1,1,0,1,0
74521,121251,"['plexiglass', 'switch', 'cover']",0,0,0,1,2,0,0
74524,121253,[],1,0,1,1,0,1,0
74525,121254,[],1,1,0,1,1,0,0
74528,121255,[],1,1,0,1,1,0,1
74530,121256,['1/4'],1,0,3,1,0,4,0
74533,121257,"['door', 'model', '300t', '59']",0,1,0,1,3,1,0
74534,121257,['set'],0,0,0,1,0,0,0
74537,121258,[],1,0,2,1,0,2,0
74538,121258,"['steak', 'for']",0,0,1,1,0,2,0
74541,121260,[],1,0,1,1,0,1,0
74542,121261,[],1,0,2,1,0,2,1
74547,121262,"['wall', 'coatracks']",0,0,0,1,1,0,0
74549,121264,"['x', '14']",1,0,2,1,0,4,0
74550,121265,"['patio', 'vertical', 'door', 'blinds']",0,0,0,1,1,2,0
74551,121265,"['vertical', 'blinds', 'for', 'doors']",0,0,0,1,0,3,0
74552,121266,['bathtubdoor'],1,1,0,1,1,1,1
74553,121267,"['4inch', 'ligh']",1,1,0,1,2,1,0
74555,121268,['heater'],1,1,0,1,2,0,1
74556,121268,['heater'],0,1,0,1,1,0,0
74558,121269,[],1,1,0,1,1,0,0
74559,121269,"['hoinda', 'edger']",0,1,0,1,2,0,0
74561,121269,"['weewacker', 'edger']",0,0,0,1,1,0,0
74563,121271,[],1,1,1,1,1,1,0
74564,121271,[],1,1,1,1,1,1,1
74567,121273,['byfold'],1,0,0,1,0,1,0
74568,121274,['5/8'],1,0,0,1,0,1,0
74571,121276,"['1', '3/8']",1,2,0,1,3,1,1
74576,121278,"['repair', 'parts']",0,1,0,1,2,0,0
74579,121279,[],1,2,0,1,2,0,1
74581,121280,['hand'],1,0,0,1,1,0,0
74582,121281,[],1,1,0,1,1,0,0
74585,121282,['shed'],0,0,1,1,0,1,0
74586,121283,"['nail', 'gun', 'set']",0,0,0,1,1,1,0
74589,121283,['nails'],0,0,0,1,0,0,0
74592,121284,['12v'],0,2,0,1,2,0,0
74593,121284,[],1,0,1,1,0,1,0
74594,121285,[],1,1,1,1,1,1,0
74599,121288,[],1,0,0,1,0,0,0
74602,121288,[],1,1,1,1,1,1,0
74606,121289,['armazone'],0,0,0,1,0,0,0
74607,121290,[],1,0,1,1,0,1,1
74608,121291,['activated'],1,0,0,1,0,1,0
74612,121293,[],1,0,1,1,0,1,0
74613,121293,"['1/2in', 'to3/4in']",1,0,0,1,0,2,0
74616,121293,"['90', 'degree', 'insert']",1,0,0,1,2,1,1
74618,121293,[],1,1,0,1,1,0,0
74621,121293,"['fitting', '90']",0,0,1,1,0,2,0
74623,121293,"['bite', 'recessed']",0,0,0,1,0,1,0
74627,121295,"['double', 'outlet', 'cover']",0,0,0,1,0,2,0
74629,121297,['polyethylene'],1,0,0,1,1,0,1
74637,121300,[],1,0,2,1,0,2,0
74639,121300,['plugs'],0,1,0,1,1,0,0
74640,121300,['with'],0,0,3,1,0,4,0
74641,121300,"['storm', 'with']",1,0,2,1,1,3,1
74646,121302,[],1,0,0,1,0,0,1
74647,121302,[],0,0,0,0,0,0,0
74648,121302,[],0,0,0,0,0,0,0
74652,121303,['accesories'],0,2,0,1,2,0,0
74660,121307,[],0,2,3,1,2,3,0
74664,121308,['gate'],1,2,0,1,2,1,0
74665,121309,['propane'],1,0,0,1,1,0,0
74666,121309,"['weed', 'eater']",0,0,0,1,1,0,0
74667,121309,"['of', '3', 'edger', 'string']",0,0,1,1,0,5,0
74668,121309,"['weed', 'eater']",1,0,0,1,2,0,1
74669,121310,['company'],0,3,0,1,3,0,0
74671,121311,"['screw', 'for', 'subfloor']",0,0,0,1,0,2,0
74679,121314,[],1,1,0,1,1,0,0
74685,121319,[],1,0,0,1,0,0,0
74689,121320,[],1,1,0,1,1,0,0
74691,121321,['intermatic'],1,0,0,1,0,1,1
74695,121322,"[""3'x3'""]",1,1,0,1,1,1,0
74697,121322,[],1,0,1,1,0,1,0
74698,121322,[],1,0,0,1,0,0,0
74699,121323,['18inch'],1,1,2,1,2,2,1
74701,121323,[],1,2,0,1,2,0,0
74704,121323,['stock'],1,0,2,1,0,3,0
74705,121323,['kitchen'],1,0,1,1,1,1,1
74706,121323,"['kitchen', 'sink']",1,1,0,1,3,0,1
74707,121323,[],1,0,1,1,0,1,0
74709,121325,[],1,2,0,1,2,0,0
74711,121327,"[""'"", 'galvanise', 'street', '90']",0,0,1,1,0,4,0
74712,121328,"['885nisl', '000']",1,1,5,1,2,6,0
74713,121328,[],1,1,2,1,1,2,0
74718,121330,[],1,0,3,1,0,3,0
74720,121331,"[""12'"", 'trash']",0,2,0,1,2,1,0
74721,121331,[],1,1,1,1,1,1,0
74724,121331,[],1,2,0,1,2,0,1
74726,121331,['kitchen'],1,1,1,1,2,1,1
74727,121331,[],1,2,1,1,2,1,1
74728,121331,['peninsula'],1,0,1,1,1,1,1
74729,121332,"['barn', 'door']",1,0,0,1,2,0,0
74742,121340,[],1,1,0,1,1,0,0
74743,121341,['3/4'],1,0,1,1,0,2,0
74746,121342,[],1,1,0,1,1,0,0
74750,121345,['inch'],1,0,1,1,1,1,0
74751,121345,['cape'],1,1,0,1,2,0,0
74752,121345,[],1,1,0,1,1,0,0
74754,121346,"['18', 'with']",1,1,2,1,1,4,0
74759,121347,['acq'],1,1,0,1,2,0,0
74762,121348,['jigsaw'],0,0,0,1,0,0,0
74764,121348,['saber'],1,0,1,1,0,2,1
74765,121348,[],1,0,1,1,0,1,1
74768,121351,['patio/white'],1,2,0,1,3,0,0
74770,121352,"['9', 'unlit']",1,2,1,1,2,3,0
74772,121353,['inchled'],1,0,1,1,0,2,0
74774,121353,['5000k'],0,1,0,1,1,0,0
74777,121355,['vegtable'],1,0,0,1,1,0,1
74778,121356,['1'],1,0,0,1,0,1,0
74786,121361,"['75', 'watt']",0,0,0,1,0,1,0
74789,121362,"['kitchen', 'faucet', 'with', 'side']",0,0,1,1,2,2,0
74791,121363,"['1', 'pvcsch', '80']",0,0,1,1,1,2,0
74795,121364,[],1,1,0,1,1,0,0
74796,121364,[],1,1,0,1,1,0,0
74799,121365,[],1,1,0,1,1,0,1
74801,121366,[],1,1,1,1,1,1,1
74805,121369,"['3', 'handle', 'shower', 'faucets']",0,0,0,1,2,1,0
74808,121369,"['mixing', 'tubn']",0,0,0,1,0,1,0
74810,121370,['french'],0,0,1,1,0,2,0
74814,121371,"['for', 'stove']",1,0,1,1,0,3,1
74816,121371,"['idea', 'fungicide']",0,1,1,1,1,2,0
74817,121372,"['deck', 'over']",0,1,0,1,1,1,0
74821,121373,"['supply', 'line']",1,0,0,1,2,0,0
74822,121374,[],1,0,1,1,0,1,0
74823,121375,['gardening'],1,0,0,1,1,0,1
74824,121376,['amanda'],1,1,0,1,2,0,0
74828,121376,[],1,1,1,1,1,1,1
74830,121378,['/'],1,0,2,1,0,3,0
74831,121379,"['portland', 'concrete']",0,0,2,1,1,2,0
74833,121379,"['cement,', 'mortar', 'for', 'walkway']",0,0,0,1,1,2,0
74841,121381,[],1,1,0,1,1,0,1
74842,121382,[],1,0,2,1,0,2,0
74844,121384,[],1,1,1,1,1,1,0
74846,121386,['80/7'],0,0,0,1,0,0,0
74848,121387,[],1,0,0,1,0,0,0
74853,121390,['46.5'],1,1,1,1,1,2,1
74857,121391,"['terra', 'cota', 'stones']",0,1,0,1,3,0,0
74858,121391,['6x6'],1,0,0,1,0,1,0
74861,121393,[],1,1,0,1,1,0,0
74869,121396,[],1,1,0,1,1,0,0
74871,121396,['baba'],1,1,0,1,2,0,1
74881,121400,"['anderson', 'screens']",0,0,0,1,0,1,0
74883,121400,['delta'],1,0,1,1,1,1,0
74891,121403,[],1,1,1,1,1,1,0
74892,121403,[],1,1,1,1,1,1,1
74896,121404,['drawers'],0,1,0,1,1,0,0
74898,121405,[],1,1,0,1,1,0,1
74899,121405,[],1,1,1,1,1,1,1
74900,121406,"['7x7', 'protection']",0,1,0,1,1,1,0
74901,121407,[],1,1,0,1,1,0,0
74902,121408,['door'],1,1,0,1,2,0,0
74905,121410,[],1,2,0,1,2,0,0
74916,121415,['plumbing'],1,0,0,1,1,0,1
74917,121416,"['25', 'horse', 'power', 'cut', 'lawnmower']",0,0,3,1,1,6,0
74920,121418,['extractor'],0,0,0,1,0,0,0
74927,121421,[],1,2,0,1,2,0,0
74928,121421,['outlet'],0,1,0,1,1,0,0
74929,121421,[],1,0,0,1,0,0,0
74936,121423,"['black', '&', 'decker', 'versa', 'pak', 'tool', 'kit']",0,0,0,1,3,3,0
74937,121423,"['black', 'and', 'decker', 'charger']",0,1,0,1,1,3,0
74938,121423,"['black', 'decker']",1,0,0,1,1,1,1
74939,121423,"['black', 'decker', 'char']",0,1,0,1,2,1,0
74942,121424,[],1,2,0,1,2,0,1
74946,121425,['duck'],0,0,0,1,0,0,0
74948,121425,['covers'],0,1,0,1,1,0,0
74949,121425,['film'],0,0,1,1,0,1,0
74952,121425,"['solar', 'film']",0,0,0,1,0,1,0
74955,121425,"['insulation', 'tape']",0,1,0,1,2,0,0
74957,121425,"['removable', 'weather', 'strip']",0,1,0,1,2,1,0
74959,121426,[],1,1,0,1,1,0,0
74960,121427,[],1,1,1,1,1,1,0
74961,121428,[],1,1,0,1,1,0,0
74964,121429,"['18', 'wat', 'let']",0,0,1,1,0,3,0
74966,121430,['amanda'],1,1,0,1,2,0,0
74967,121430,"['built-in', 'microwave']",0,0,0,1,1,0,0
74968,121430,"['clock', 'for', 'fridgidare', 'gas', 'stove']",1,0,0,1,2,3,0
74973,121431,"['ironing', 'boards']",0,0,0,1,1,0,0
74976,121433,['51830'],1,1,0,1,1,1,0
74979,121434,['bgr'],1,0,1,1,0,2,0
74981,121435,"['copper', 'wire']",1,0,1,1,1,2,0
74984,121436,['fasteners'],0,0,2,1,0,2,0
74989,121438,['home'],1,0,0,1,1,0,1
74992,121440,['vacuum'],1,0,0,1,1,0,0
74996,121441,['seedeater'],0,1,0,1,1,0,0
74999,121441,[],1,1,1,1,1,1,0
75001,121443,[],1,0,2,1,0,2,1
75005,121444,[],1,0,0,1,0,0,0
75007,121444,"['18v', 'ion', 'nicad']",0,1,0,1,2,1,0
75009,121444,"['ion', 'batteries', 'fuego', 'drill']",0,1,0,1,4,0,0
75010,121445,[],1,0,1,1,0,1,1
75013,121445,['tool'],1,0,0,1,0,1,1
75015,121447,['26'],1,1,2,1,2,2,1
75017,121447,"['3000seriestruease', 'self', 'storing']",1,1,1,1,1,4,1
75027,121449,['tub'],0,1,0,1,1,0,0
75028,121450,[],1,1,0,1,1,0,1
75032,121452,['locks'],0,1,1,1,1,1,0
75033,121453,[],1,0,1,1,0,1,1
75034,121453,[],1,0,0,1,0,0,0
75035,121454,['glu'],0,2,0,1,2,0,0
75037,121454,"['gsilestone', 'toplass', 'tile']",0,1,0,1,3,0,0
75044,121456,[],1,1,0,1,1,0,0
75049,121457,[],1,1,0,1,1,0,1
75052,121459,[],1,1,1,1,1,1,0
75053,121459,"['44', '65-1/2']",1,1,3,1,1,5,0
75056,121460,"['suretest', 'tracer']",0,1,0,1,2,0,0
75057,121461,['acq'],1,1,0,1,2,0,1
75058,121462,[],1,0,3,1,0,3,1
75060,121463,['home'],1,0,0,1,1,0,0
75062,121464,[],1,1,0,1,1,0,0
75065,121465,['trailer'],1,0,1,1,0,2,0
75073,121471,"[""3/4'"", 'l']",1,1,0,1,2,1,0
75074,121471,[],1,0,0,1,0,0,0
75081,121475,[],1,0,0,1,0,0,0
75083,121477,['guage'],0,0,0,1,0,0,0
75084,121478,['wire'],0,0,1,1,0,1,0
75087,121480,[],1,0,0,1,0,0,0
75097,121482,"['polycarbonate', 'roofing', 'panel']",0,0,0,1,2,0,0
75098,121482,['polycarbonite'],0,0,0,1,0,0,0
75100,121483,[],1,1,0,1,1,0,0
75103,121484,"['foam', 'panels']",0,1,0,1,1,1,0
75105,121484,['foam'],1,0,0,1,1,0,0
75115,121485,[],1,0,4,1,0,4,1
75116,121485,"['4x4', 'inch', 'blue']",1,0,0,1,0,3,1
75118,121486,"['multi', 'function']",1,0,0,1,1,1,0
75119,121487,['basic'],1,1,0,1,1,1,0
75122,121487,[],1,0,0,1,0,0,0
75125,121488,['24ft'],1,1,0,1,2,0,0
75128,121490,[],1,0,4,1,0,4,0
75130,121491,[],1,0,2,1,0,2,0
75131,121492,['flat'],1,0,2,1,0,3,0
75132,121492,"['household', 'flat', 'interior']",0,1,1,1,2,2,0
75143,121495,"['lumber', 'inch']",1,0,2,1,0,4,1
75145,121496,['enamel'],0,0,0,1,0,0,0
75147,121496,"['rustolem', 'paint']",1,0,2,1,1,3,1
75155,121498,['58x46'],1,0,1,1,0,2,0
75157,121498,"[""72'"", 'wide']",1,0,1,1,0,3,0
75158,121498,['angora'],1,1,0,1,2,0,0
75166,121498,"['window', 'cheap']",1,0,0,1,1,1,0
75171,121499,['yard'],1,0,0,1,1,0,1
75182,121504,[],1,1,1,1,1,1,0
75184,121505,[],1,1,0,1,1,0,1
75188,121505,"['paint', 'remover']",0,1,0,1,2,0,0
75189,121506,['concealed'],1,1,0,1,1,1,0
75191,121506,['elerical'],1,1,0,1,1,1,0
75196,121506,[],1,1,0,1,1,0,0
75199,121507,[],1,0,0,1,0,0,0
75200,121507,"['rectangle', 'for']",1,0,1,1,1,2,0
75211,121511,['4mil'],1,0,0,1,0,1,0
75213,121512,[],1,0,1,1,0,1,1
75214,121513,"['8', 'oz', 'teal']",1,1,0,1,3,1,0
75218,121516,['doors'],0,0,1,1,0,1,0
75219,121517,[],1,1,1,1,1,1,0
75222,121520,"['71', 'inch']",1,0,0,1,1,1,0
75223,121521,[],1,0,1,1,0,1,1
75224,121522,['tape'],0,1,0,1,1,0,0
75228,121525,[],1,1,1,1,1,1,1
75229,121525,['inove'],0,3,0,1,3,0,0
75232,121525,[],1,1,2,1,1,3,0
75234,121527,[],1,1,0,1,1,0,0
75235,121527,[],1,1,0,1,1,0,0
75236,121528,['pipe'],1,0,0,1,1,0,1
75237,121529,[],1,1,0,1,1,0,0
75244,121532,[],1,0,0,1,0,0,0
75246,121532,['vinyl'],1,0,0,1,1,0,0
75250,121533,"['smart', 'screen']",1,0,0,1,1,1,0
75251,121533,"['windows', 'screens']",0,0,0,1,1,0,0
75254,121534,[],1,1,0,1,1,0,1
75256,121535,"['1', 'slip']",1,1,0,1,2,1,1
75261,121536,"['bath', 'turn']",1,0,0,1,1,1,0
75265,121536,"['murphy', 'bed', 'hardware']",0,0,0,1,2,0,0
75274,121539,"['10x20', 'with', 'netting']",1,0,0,1,0,3,0
75277,121539,"['car', 'ports']",0,0,0,1,1,0,0
75282,121541,['plans'],0,0,0,1,0,0,0
75284,121542,['saw'],0,0,1,1,0,1,0
75285,121542,['ruotor'],1,0,0,1,1,0,0
75289,121543,[],1,0,0,1,0,0,0
75292,121544,"['bite', 'to', 'sink']",0,0,1,1,0,3,0
75293,121544,[],1,1,0,1,1,0,1
75294,121545,[],1,1,1,1,1,1,0
75295,121545,[],1,1,1,1,1,1,1
75296,121546,"['black', 'and', 'decker', 'charger']",0,1,0,1,1,3,0
75301,121548,"['.75', 'hole']",0,1,2,1,2,2,0
75305,121551,"['inch', 'vent']",1,0,1,1,2,1,1
75310,121553,"['enhancing', 'for', 'natural', 'stone']",0,0,1,1,0,4,0
75313,121553,"['mosia', 'grout']",1,0,0,1,1,1,1
75314,121553,"['piedrafina', 'marble', 'cleaner']",0,0,0,1,2,0,0
75318,121556,[],1,2,0,1,2,0,0
75319,121557,"['72', 'inch']",1,0,1,1,0,3,0
75320,121557,[],1,0,2,1,0,2,1
75321,121557,[],1,0,2,1,0,2,1
75324,121558,[],1,0,1,1,0,1,0
75325,121558,['plexiglas'],1,0,2,1,0,3,0
75326,121558,[],1,1,0,1,1,0,0
75329,121559,"['2x2', 'parabolic', 'lense']",1,0,0,1,0,3,1
75332,121560,"['polish', 'head']",0,2,0,1,3,0,0
75334,121560,[],1,1,0,1,1,0,0
75335,121560,['only'],1,0,1,1,0,2,0
75339,121562,"['grill', 'ousite', 'door']",0,0,0,1,2,0,0
75343,121563,"['for', 'wall']",1,0,1,1,0,4,0
75346,121565,"['socket', 'cord']",0,0,1,1,1,1,0
75347,121565,['socket'],1,0,1,1,1,1,1
75348,121565,"['socket', 'extension']",0,0,1,1,1,1,0
75349,121565,"['whirlpool', 'bulb', 'part', '8206232']",0,1,0,1,3,1,0
75351,121566,[],1,0,2,1,0,2,0
75352,121566,[],1,1,1,1,1,1,1
75354,121568,[],1,1,0,1,1,0,1
75359,121570,[],1,1,0,1,1,0,0
75360,121570,[],1,1,2,1,1,2,1
75361,121570,['excellartor'],1,2,0,1,3,0,1
75365,121571,['heater'],1,1,0,1,2,0,0
75373,121574,['wooden'],1,0,0,1,0,1,1
75374,121575,[],1,0,1,1,0,1,0
75380,121578,"['bed', 'gugs']",0,0,0,1,1,0,0
75381,121578,[],1,1,0,1,1,0,0
75385,121580,"['dryer', 'power', 'for', 'hotpoint']",1,0,0,1,2,2,1
75386,121580,['electrical'],1,0,0,1,0,1,0
75392,121585,[],1,0,2,1,0,2,0
75394,121586,['aussie'],1,1,0,1,2,0,0
75395,121587,[],1,0,1,1,0,1,0
75396,121588,[],1,0,1,1,0,1,1
75397,121588,"['3.5', 'inch', 'bit']",0,1,0,1,1,2,0
75403,121589,['tank'],0,0,1,1,0,1,0
75405,121590,['4by4'],1,1,1,1,1,2,0
75407,121592,"['bath', 'inches']",1,0,3,1,1,4,0
75410,121593,['partially'],1,1,1,1,1,2,0
75412,121593,['insert'],0,1,2,1,1,2,0
75415,121594,[],1,1,0,1,1,0,1
75419,121596,[],1,0,2,1,0,2,1
75423,121597,"['screens', 'ax4']",0,0,0,1,0,1,0
75424,121597,"['full', 'view']",0,0,2,1,0,3,0
75431,121601,"['r19', 'small', 'projects']",0,0,0,1,0,2,0
75433,121602,[],1,2,0,1,2,0,0
75439,121605,[],1,1,2,1,1,2,0
75440,121605,[],1,0,0,1,0,0,0
75444,121607,"['shepard', 'hooks']",0,0,0,1,0,1,0
75446,121608,[],1,0,0,1,0,0,0
75449,121610,"['outdoor', 'thermom']",0,0,1,1,0,2,0
75450,121611,[],1,1,0,1,1,0,0
75451,121612,"['25', 'watt', 'foot']",1,0,1,1,0,4,0
75453,121612,"['outdoor', 'carport']",1,1,1,1,2,2,0
75456,121615,['1000.051.824'],1,1,1,1,1,2,1
75457,121615,[],1,1,0,1,1,0,0
75458,121615,['tile'],1,0,1,1,1,1,0
75459,121616,['14*32'],1,1,0,1,1,1,0
75461,121617,[],1,0,0,1,0,0,0
75465,121620,"['shop', '/']",1,0,1,1,0,3,1
75471,121623,['base'],0,3,0,1,3,0,0
75476,121624,"['concrete', 'floor']",1,0,0,1,1,1,0
75477,121624,['concrete'],1,0,0,1,0,1,0
75487,121625,['frame'],1,0,0,1,1,0,1
75490,121627,['vent'],1,1,0,1,2,0,1
75493,121627,['vent'],1,0,1,1,1,1,1
75495,121628,[],1,1,0,1,1,0,1
75496,121629,[],1,1,2,1,1,2,1
75500,121630,['built'],0,1,2,1,1,2,0
75501,121630,['porch'],1,1,0,1,2,0,0
75506,121634,[],1,3,0,1,3,0,0
75508,121635,"['bolt', 'fill']",0,0,0,1,0,1,0
75509,121635,"['i', 'bolt']",0,0,0,1,0,1,0
75512,121636,"['granule', 'trigal']",0,1,0,1,1,1,0
75516,121636,['grqss'],0,0,0,1,0,0,0
75517,121636,"['lawn', 'kill']",0,1,1,1,2,1,0
75520,121636,[],1,1,0,1,1,0,0
75522,121636,"['vigaro', 'fall']",0,0,1,1,0,2,0
75527,121638,"['3', '1/2', 'grinder']",0,0,1,1,1,2,0
75529,121638,['electric'],1,1,0,1,1,1,1
75530,121639,[],1,1,0,1,1,0,0
75537,121641,"['pva', '2', 'glue']",0,0,0,1,0,2,0
75538,121641,"['sikalatexr', 'concrete', 'vonding']",0,0,1,1,1,2,0
75540,121643,['wood'],1,1,0,1,2,0,0
75542,121644,[],1,1,1,1,1,1,0
75543,121644,"['1/2in', 'to3/4in']",1,0,0,1,0,2,1
75544,121644,['2/4'],1,0,1,1,1,1,0
75549,121646,"['1/2', 'in.x', '1/2', 'albow', 'to']",1,1,2,1,3,5,0
75551,121647,['84x110'],1,1,1,1,1,2,1
75555,121648,['conroller'],0,1,0,1,1,0,0
75558,121649,['redwood'],1,1,0,1,2,0,1
75559,121649,['redwood'],1,0,0,1,1,0,0
75563,121651,['cieling'],0,0,1,1,0,1,0
75566,121652,['chashing'],0,0,2,1,0,2,0
75568,121652,[],1,1,2,1,1,2,0
75569,121652,[],1,1,1,1,1,1,1
75571,121652,[],1,1,2,1,1,2,0
75574,121653,[],1,0,0,1,0,0,0
75576,121654,"['by', '21', 'inches']",1,0,0,1,0,3,0
75577,121654,[],1,1,0,1,1,0,0
75579,121656,['fluid'],0,1,0,1,1,0,0
75580,121656,['renat'],0,2,0,1,2,0,0
75585,121658,['pull'],0,0,1,1,0,1,0
75587,121659,[],1,0,1,1,0,1,0
75590,121660,['hummert'],1,1,0,1,2,0,1
75595,121661,[],1,2,0,1,2,0,1
75598,121661,"['temporary', 'handicap']",1,1,0,1,2,1,0
75599,121662,['kit'],0,1,3,1,1,3,0
75603,121663,"['garden', 'adapter']",0,1,0,1,2,0,0
75608,121666,[],1,1,0,1,1,0,0
75609,121666,['new'],1,1,0,1,1,1,0
