id,product_uid,query_root_in_attr,query_compound_in_attr,query_other_in_attr
46319,111485,0,1,1
46320,111485,1,1,1
46326,111487,0,0,0
46327,111488,0,0,0
46331,111489,0,0,0
46333,111490,1,0,0
46334,111490,1,0,0
46336,111492,0,0,0
46340,111494,1,1,0
46343,111494,0,0,0
46345,111494,0,2,0
46346,111495,1,0,0
46347,111495,1,0,0
46348,111496,0,0,0
46353,111498,0,0,0
46357,111498,0,0,1
46359,111498,1,0,0
46360,111498,0,0,0
46364,111500,1,0,2
46365,111501,0,1,0
46372,111503,1,0,0
46376,111503,1,1,0
46377,111503,1,0,0
46381,111504,0,0,0
46382,111504,0,0,0
46383,111504,0,0,0
46386,111507,0,1,0
46388,111508,0,0,0
46390,111509,0,0,1
46391,111509,0,0,0
46403,111515,0,0,0
46405,111517,0,0,0
46409,111519,0,0,0
46410,111520,1,0,2
46414,111521,0,0,0
46415,111521,0,0,0
46422,111523,1,1,4
46425,111523,1,1,0
46427,111523,1,1,0
46431,111525,0,0,0
46434,111526,0,0,0
46435,111526,0,0,0
46438,111527,0,0,3
46441,111529,0,0,1
46450,111529,1,1,0
46459,111531,1,2,1
46460,111531,1,1,1
46465,111531,1,0,3
46466,111531,1,2,0
46476,111534,0,0,0
46478,111535,1,1,0
46482,111537,1,1,0
46485,111540,0,0,0
46488,111541,1,1,0
46489,111541,0,1,1
46492,111543,1,1,3
46496,111543,1,1,1
46499,111544,0,0,0
46501,111545,0,0,3
46503,111545,1,1,1
46506,111545,1,0,2
46512,111545,1,0,2
46514,111545,1,1,0
46521,111546,1,1,0
46531,111549,0,0,1
46532,111550,1,0,1
46535,111550,1,0,2
46536,111550,0,1,0
46537,111550,1,0,2
46540,111551,1,1,0
46542,111552,0,0,0
46544,111554,0,0,0
46548,111556,0,0,0
46553,111558,1,0,0
46555,111559,0,1,0
46558,111560,0,0,0
46561,111561,1,1,0
46562,111561,0,0,1
46563,111562,0,0,0
46564,111563,0,1,0
46565,111563,1,0,0
46566,111563,0,0,0
46567,111563,1,1,0
46572,111563,1,0,0
46576,111563,0,1,0
46580,111565,0,0,0
46581,111566,1,1,0
46582,111566,1,1,0
46591,111569,1,3,0
46595,111570,0,0,0
46601,111571,1,0,0
46603,111571,1,0,0
46604,111571,1,0,1
46612,111572,0,2,0
46616,111574,0,1,1
46617,111575,1,3,0
46619,111575,1,0,2
46621,111576,0,0,0
46628,111580,1,1,0
46629,111581,0,0,0
46630,111582,1,1,0
46633,111583,1,0,0
46635,111583,0,0,0
46639,111586,1,0,1
46640,111586,0,0,0
46643,111586,0,0,1
46644,111586,1,0,0
46648,111586,0,2,0
46649,111586,1,1,0
46663,111591,0,2,4
46670,111591,1,2,5
46671,111591,1,2,0
46675,111592,0,0,0
46677,111594,0,0,0
46678,111595,0,0,0
46680,111595,0,0,0
46684,111596,1,3,0
46688,111598,0,0,0
46690,111599,1,1,0
46692,111599,0,1,0
46696,111600,1,0,0
46699,111601,0,0,1
46700,111601,1,0,4
46704,111602,0,0,0
46714,111606,0,1,0
46722,111610,0,0,0
46729,111613,1,0,2
46731,111613,0,1,1
46738,111613,0,2,0
46739,111613,1,1,1
46743,111614,1,0,2
46746,111615,1,1,0
46748,111616,1,0,0
46749,111616,1,1,0
46752,111616,1,1,0
46754,111617,0,0,0
46764,111619,1,1,1
46765,111619,1,0,0
46766,111619,1,1,1
46770,111619,1,2,0
46777,111623,0,3,2
46778,111623,0,1,3
46802,111629,0,1,0
46807,111632,0,0,0
46809,111633,0,2,1
46811,111633,1,1,1
46815,111636,0,0,0
46818,111637,1,1,1
46823,111638,0,0,0
46830,111642,1,1,0
46832,111643,1,2,0
46833,111643,0,0,3
46834,111644,0,0,0
46835,111645,1,0,1
46836,111645,0,0,0
46837,111646,0,0,0
46841,111648,0,0,0
46843,111649,1,2,0
46845,111650,1,0,0
46848,111651,0,0,0
46857,111654,1,1,1
46858,111654,1,0,1
46861,111655,0,0,2
46865,111655,0,0,2
46866,111655,0,0,1
46871,111656,0,0,0
46876,111659,1,1,1
46883,111660,1,1,0
46884,111661,0,0,0
46886,111661,0,0,0
46889,111661,1,1,0
46893,111662,0,0,0
46894,111663,0,0,0
46895,111664,0,0,0
46896,111665,0,0,0
46898,111666,0,0,0
46901,111667,1,1,0
46902,111667,0,0,0
46903,111668,0,0,0
46906,111671,1,1,0
46907,111671,1,0,0
46908,111671,1,1,0
46910,111672,0,0,0
46918,111674,0,0,0
46925,111678,0,0,0
46927,111678,0,0,0
46932,111680,0,1,0
46933,111681,0,0,0
46937,111682,1,0,1
46939,111682,0,3,0
46940,111683,0,0,1
46941,111683,0,0,2
46944,111684,1,2,0
46948,111684,0,1,1
46949,111685,0,0,0
46951,111686,1,1,2
46952,111686,1,0,2
46956,111686,1,1,1
46957,111686,1,1,2
46958,111686,0,3,0
46959,111686,1,1,0
46960,111686,1,1,0
46963,111689,1,0,0
46965,111689,1,0,0
46974,111692,0,0,0
46978,111695,0,0,0
46979,111695,0,0,0
46988,111698,1,0,0
46990,111699,0,0,0
46995,111699,1,0,0
47002,111703,0,1,0
47004,111704,0,0,0
47006,111705,0,0,0
47007,111706,0,0,0
47009,111706,0,0,0
47011,111707,0,1,0
47012,111708,0,1,0
47016,111710,0,1,0
47020,111710,1,1,0
47029,111711,0,0,0
47030,111711,0,0,0
47031,111711,0,0,0
47040,111712,0,0,1
47043,111712,0,0,0
47047,111712,0,0,0
47049,111712,0,1,0
47050,111712,0,1,0
47051,111712,0,0,0
47053,111714,0,0,0
47057,111716,0,0,0
47060,111717,1,0,0
47062,111719,0,0,0
47064,111720,0,0,1
47065,111720,1,1,0
47067,111720,0,1,0
47075,111722,1,0,0
47078,111723,0,0,0
47080,111723,0,0,0
47083,111724,0,0,0
47089,111725,0,1,0
47093,111727,0,0,0
47101,111732,0,0,0
47103,111734,1,1,1
47104,111734,1,1,1
47107,111736,1,1,0
47109,111737,1,0,1
47113,111739,1,1,0
47115,111739,1,0,2
47121,111740,0,0,1
47123,111740,0,0,0
47128,111742,0,0,0
47136,111745,1,3,0
47137,111745,1,1,0
47139,111746,0,1,1
47140,111746,0,1,0
47141,111746,0,0,1
47142,111747,0,0,0
47148,111748,0,1,1
47149,111749,1,0,0
47155,111751,1,0,1
47157,111751,1,0,0
47159,111751,1,2,0
47160,111751,1,2,0
47162,111751,1,1,0
47163,111751,0,1,1
47165,111751,0,1,0
47166,111751,1,2,0
47176,111757,1,0,1
47181,111758,1,0,0
47183,111759,0,0,0
47187,111761,1,1,0
47192,111765,0,0,0
47194,111765,0,0,0
47195,111765,0,0,0
47196,111766,1,0,1
47197,111766,0,1,1
47199,111767,0,0,2
47200,111767,1,1,0
47201,111767,1,1,0
47203,111767,0,2,0
47210,111771,0,0,1
47217,111773,0,1,0
47222,111774,1,0,2
47228,111774,1,1,0
47232,111775,0,0,0
47235,111778,1,1,0
47239,111780,0,1,0
47243,111780,0,1,0
47244,111781,1,0,1
47246,111782,0,0,0
47247,111783,0,0,0
47248,111784,1,0,0
47250,111784,1,1,1
47251,111784,1,1,0
47254,111786,0,0,0
47255,111787,1,1,1
47267,111792,0,0,0
47268,111793,0,0,0
47269,111793,0,0,0
47271,111793,0,0,0
47273,111794,0,0,2
47274,111794,0,0,2
47278,111797,1,0,0
47281,111798,0,0,0
47282,111799,0,0,0
47284,111800,0,0,0
47286,111801,0,0,0
47290,111802,0,0,0
47296,111803,1,1,0
47297,111804,1,0,1
47302,111807,1,2,0
47306,111808,0,0,0
47307,111809,0,0,0
47309,111810,0,0,0
47310,111810,0,0,0
47312,111810,1,0,0
47314,111810,0,0,0
47315,111810,0,0,1
47317,111811,1,1,0
47318,111811,0,1,0
47320,111811,0,1,0
47334,111819,0,0,0
47340,111821,0,0,0
47345,111825,0,0,0
47346,111826,0,1,0
47347,111826,0,1,0
47348,111827,0,0,0
47349,111828,0,0,0
47350,111829,0,0,1
47351,111829,0,0,0
47352,111829,0,0,0
47356,111830,1,0,0
47359,111832,0,0,0
47360,111833,0,0,0
47362,111834,1,1,2
47363,111834,1,1,2
47364,111834,0,3,0
47365,111834,1,1,1
47366,111834,1,2,3
47369,111835,0,1,1
47370,111835,1,0,1
47371,111835,1,0,2
47377,111837,0,0,0
47379,111839,0,0,0
47381,111840,0,0,0
47382,111841,0,0,0
47383,111841,0,0,0
47384,111842,1,1,0
47385,111842,0,2,0
47387,111842,1,1,0
47388,111843,0,0,0
47390,111844,1,1,0
47394,111845,1,2,1
47399,111846,0,0,0
47402,111848,1,2,1
47404,111848,1,2,2
47405,111849,0,0,0
47407,111850,1,0,2
47410,111850,1,3,0
47411,111850,1,2,0
47413,111851,1,1,0
47415,111851,1,1,0
47417,111852,1,2,1
47418,111852,0,1,4
47422,111854,0,0,0
47430,111855,0,0,0
47431,111856,0,0,0
47432,111857,0,0,1
47433,111857,0,1,0
47434,111857,1,1,1
47438,111858,0,0,0
47444,111859,1,0,1
47447,111861,0,1,0
47448,111861,1,0,0
47449,111862,0,0,0
47454,111866,0,0,0
47456,111868,0,0,0
47460,111869,0,1,0
47461,111869,1,0,2
47464,111869,1,0,0
47467,111869,1,0,1
47471,111869,1,0,0
47474,111870,0,0,0
47486,111873,1,0,0
47490,111874,1,0,0
47494,111874,1,1,1
47495,111874,1,1,1
47497,111876,1,2,0
47498,111876,1,3,0
47499,111877,0,0,0
47503,111880,0,1,0
47511,111883,0,1,2
47515,111883,0,1,1
47516,111883,0,2,0
47517,111883,1,1,0
47520,111885,0,0,0
47521,111886,1,0,1
47522,111886,1,1,1
47524,111886,1,1,1
47530,111888,1,0,1
47531,111889,0,0,0
47533,111890,0,0,0
47534,111891,0,0,0
47538,111891,0,1,0
47539,111891,1,1,0
47544,111893,0,0,0
47545,111894,0,0,0
47547,111895,1,0,2
47555,111898,1,1,1
47556,111898,1,0,0
47559,111898,1,0,1
47561,111898,0,0,0
47572,111901,1,0,0
47582,111902,1,1,1
47583,111902,0,0,2
47584,111902,1,0,1
47585,111902,1,0,1
47587,111904,0,0,0
47588,111905,0,0,2
47591,111906,0,0,0
47592,111907,0,0,0
47594,111908,1,1,0
47597,111909,1,3,1
47601,111911,0,0,0
47604,111914,1,1,0
47605,111914,0,0,2
47606,111914,0,2,0
47610,111916,0,0,0
47616,111917,1,0,2
47621,111919,1,0,0
47622,111919,1,2,0
47623,111920,0,0,0
47624,111921,0,1,0
47625,111921,1,4,0
47626,111921,1,3,0
47632,111922,1,1,1
47634,111923,1,0,1
47635,111923,1,1,0
47639,111924,0,1,0
47641,111924,0,0,1
47645,111927,1,1,1
47648,111927,1,1,3
47649,111927,1,1,0
47652,111928,1,0,0
47654,111929,1,0,0
47656,111929,1,0,0
47657,111929,1,1,0
47662,111932,0,0,0
47665,111933,1,1,0
47667,111933,0,1,1
47670,111933,1,0,1
47673,111935,1,0,1
47675,111936,0,0,0
47677,111937,0,0,0
47683,111941,0,0,1
47685,111941,1,1,1
47688,111942,1,1,2
47689,111943,1,1,0
47690,111943,0,1,1
47698,111946,0,0,0
47699,111946,0,0,0
47700,111947,0,0,0
47703,111949,1,1,0
47708,111950,0,0,0
47709,111951,1,0,1
47714,111952,1,3,0
47717,111954,0,0,0
47722,111955,1,1,0
47725,111955,0,1,0
47728,111956,0,0,0
47729,111957,1,0,2
47733,111958,0,0,0
47735,111958,0,0,0
47736,111958,0,0,0
47737,111959,0,0,0
47739,111960,0,1,0
47741,111961,0,0,1
47744,111961,0,1,0
47746,111961,1,1,0
47747,111961,0,0,1
47748,111961,0,1,1
47749,111961,0,1,1
47752,111962,0,0,0
47755,111964,0,0,4
47757,111965,0,0,0
47765,111968,1,0,0
47767,111968,0,0,0
47770,111970,0,0,0
47775,111972,0,0,0
47780,111973,1,0,0
47781,111974,1,0,1
47783,111974,1,1,0
47784,111974,1,0,3
47786,111975,0,0,0
47787,111976,1,0,0
47793,111977,0,0,0
47796,111977,1,0,0
47798,111979,0,0,0
47799,111980,0,0,0
47805,111981,1,1,1
47807,111982,0,0,0
47809,111983,0,0,2
47810,111984,1,1,0
47811,111984,1,2,0
47812,111985,0,0,0
47813,111986,0,0,0
47814,111987,0,0,0
47815,111987,0,0,0
47816,111988,0,0,0
47817,111989,0,1,0
47820,111990,1,1,3
47823,111990,1,3,0
47828,111990,1,1,1
47830,111991,0,0,1
47833,111992,0,2,0
47837,111993,0,1,0
47838,111993,0,2,1
47843,111995,1,1,0
47845,111996,0,0,0
47854,111999,0,0,0
47860,112001,0,0,0
47873,112004,1,1,0
47876,112005,0,1,0
47877,112005,0,1,0
47882,112008,0,0,0
47884,112010,1,1,0
47888,112012,0,0,0
47893,112014,0,0,0
47895,112015,0,0,0
47896,112016,0,0,0
47899,112018,0,0,0
47901,112019,1,2,0
47906,112019,0,0,0
47907,112019,0,1,2
47908,112019,1,0,0
47909,112019,0,1,0
47912,112019,1,1,0
47917,112022,0,0,0
47918,112023,0,0,0
47921,112023,0,0,0
47923,112024,0,1,0
47926,112024,0,2,1
47927,112024,1,0,0
47931,112025,0,0,0
47932,112026,0,0,0
47934,112027,1,0,1
47938,112028,0,0,0
47943,112029,0,2,0
47945,112029,1,2,1
47946,112029,1,1,1
47947,112029,0,2,1
47949,112031,0,0,0
47953,112032,0,0,0
47954,112033,0,0,0
47956,112033,1,1,0
47959,112034,0,0,2
47961,112034,0,0,3
47962,112034,1,0,2
47966,112035,1,2,0
47970,112035,0,0,0
47972,112035,0,0,3
47978,112037,0,0,0
47980,112038,1,0,4
47983,112038,0,1,0
47990,112040,1,1,1
47992,112041,1,1,1
47993,112041,1,1,2
47994,112041,0,2,2
47996,112042,0,0,0
48007,112047,1,0,0
48010,112047,1,2,0
48013,112048,1,0,0
48014,112048,1,0,2
48023,112049,1,0,2
48027,112050,0,0,1
48028,112050,0,0,0
48030,112050,1,1,0
48032,112051,1,1,0
48035,112052,1,0,1
48036,112052,1,1,0
48039,112054,0,1,0
48040,112054,0,0,0
48042,112054,0,0,0
48044,112055,1,0,0
48050,112057,0,2,0
48051,112057,1,1,1
48052,112057,1,1,0
48053,112057,1,0,0
48056,112058,1,1,0
48062,112059,0,0,2
48064,112059,0,0,0
48067,112059,0,0,0
48068,112060,1,1,3
48070,112060,1,0,4
48074,112061,0,2,0
48075,112062,1,0,1
48077,112063,1,0,0
48079,112063,0,2,0
48081,112063,0,1,1
48082,112063,0,1,0
48084,112064,1,0,1
48086,112065,1,0,1
48092,112066,1,0,1
48097,112066,1,1,2
48098,112066,1,2,0
48099,112066,1,0,3
48102,112066,1,0,2
48113,112069,0,0,0
48117,112069,1,1,0
48119,112069,0,1,1
48121,112069,0,0,2
48122,112069,0,1,0
48124,112070,0,0,0
48127,112070,1,0,1
48130,112071,0,0,1
48133,112072,1,0,1
48136,112073,0,0,0
48146,112076,0,0,1
48149,112078,0,0,0
48158,112080,1,1,0
48166,112081,1,0,0
48167,112082,0,0,2
48169,112082,0,0,0
48170,112082,0,0,0
48173,112082,0,0,0
48176,112083,1,1,0
48179,112083,1,1,0
48180,112084,0,0,0
48186,112086,0,0,0
48193,112088,1,1,0
48201,112089,0,1,0
48206,112090,0,0,0
48209,112091,1,0,0
48210,112091,0,0,0
48213,112092,1,0,0
48216,112094,0,0,0
48217,112095,0,0,0
48220,112098,1,0,0
48222,112099,0,0,0
48226,112100,0,1,1
48228,112101,0,0,0
48230,112102,0,0,0
48232,112103,1,0,2
48236,112106,1,1,0
48237,112106,1,1,0
48241,112107,1,0,2
48244,112110,0,0,0
48246,112111,0,0,0
48248,112113,1,1,0
48260,112118,1,0,1
48261,112118,1,1,1
48286,112119,1,1,0
48287,112119,1,0,0
48288,112119,0,1,1
48298,112121,0,1,0
48300,112122,1,0,1
48303,112122,1,2,3
48306,112122,0,0,1
48309,112122,1,0,3
48313,112122,0,0,0
48316,112122,1,1,0
48323,112126,0,0,0
48324,112127,1,0,2
48326,112127,1,0,1
48328,112128,0,0,0
48332,112129,0,1,1
48335,112130,0,0,0
48337,112131,1,1,0
48340,112131,1,1,0
48343,112132,1,2,0
48345,112132,1,1,1
48347,112133,1,2,0
48355,112135,1,0,0
48358,112135,0,0,1
48362,112136,0,0,0
48363,112136,0,0,0
48370,112141,1,0,2
48373,112142,0,2,2
48375,112142,1,0,3
48377,112142,0,0,0
48385,112144,0,0,0
48386,112145,0,0,1
48387,112145,1,1,2
48398,112151,0,0,0
48401,112152,0,0,0
48409,112154,0,1,0
48411,112156,1,3,0
48415,112158,0,0,0
48416,112158,0,0,1
48417,112158,1,0,0
48420,112159,0,1,3
48424,112159,1,2,0
48427,112161,0,0,0
48429,112163,0,0,1
48435,112163,1,0,0
48444,112166,1,2,0
48450,112168,1,1,1
48453,112168,1,1,0
48456,112170,1,2,2
48457,112170,1,1,0
48459,112172,0,0,0
48473,112179,0,0,0
48478,112181,1,3,2
48479,112181,0,4,0
48480,112182,1,0,1
48489,112184,1,0,0
48490,112184,0,0,0
48491,112185,0,1,0
48493,112186,0,0,0
48497,112187,1,0,1
48498,112187,1,1,0
48500,112187,1,0,3
48505,112188,1,0,0
48507,112189,1,1,1
48511,112189,1,1,1
48512,112190,0,0,0
48513,112191,1,0,0
48514,112191,0,0,0
48517,112193,0,0,0
48531,112196,0,0,0
48545,112201,0,0,0
48547,112202,0,0,0
48550,112204,0,0,0
48553,112205,0,0,0
48557,112206,0,0,0
48563,112208,1,1,1
48564,112209,0,0,0
48565,112210,1,0,1
48568,112210,0,0,1
48570,112210,0,0,1
48576,112210,0,2,0
48579,112211,0,0,0
48583,112212,0,0,0
48584,112213,0,0,0
48585,112214,0,0,0
48586,112215,0,1,3
48588,112215,1,0,0
48591,112215,1,1,0
48594,112217,0,0,0
48595,112217,0,0,0
48598,112219,1,1,0
48599,112220,0,0,0
48606,112220,1,0,0
48612,112221,0,1,0
48615,112221,1,1,1
48616,112222,0,1,5
48619,112222,1,1,0
48622,112222,1,2,3
48627,112227,0,0,0
48629,112229,0,1,1
48633,112231,1,0,0
48634,112231,1,1,0
48635,112231,0,1,1
48641,112234,0,0,0
48651,112237,0,0,3
48653,112238,0,0,0
48655,112238,0,0,0
48656,112238,0,0,0
48659,112240,0,0,0
48663,112240,0,0,0
48664,112241,1,2,0
48667,112242,0,0,0
48669,112243,0,2,0
48670,112243,0,1,0
48672,112243,1,2,1
48675,112245,0,0,0
48676,112246,1,1,0
48685,112248,1,1,1
48690,112252,0,0,0
48691,112253,0,0,0
48695,112254,0,1,0
48697,112255,1,1,1
48702,112256,1,1,0
48703,112256,1,0,3
48705,112257,1,0,1
48706,112258,0,2,0
48708,112259,1,0,1
48714,112261,0,0,0
48720,112265,1,0,1
48724,112265,0,0,0
48725,112266,0,0,0
48743,112269,1,0,0
48752,112273,0,0,0
48756,112276,0,0,0
48759,112278,1,0,2
48761,112279,0,0,0
48767,112282,0,0,0
48770,112284,1,0,0
48774,112286,0,0,0
48777,112287,0,0,0
48778,112287,0,0,0
48782,112289,0,0,0
48784,112291,0,0,0
48786,112292,0,0,2
48787,112292,1,1,0
48788,112293,1,2,0
48790,112294,1,0,0
48791,112294,0,1,0
48792,112294,1,2,0
48794,112294,1,0,1
48795,112295,0,0,0
48796,112296,0,0,0
48800,112297,1,0,0
48801,112298,0,0,0
48804,112300,0,2,0
48805,112300,0,0,0
48806,112300,0,3,0
48810,112303,1,0,1
48821,112304,0,0,2
48822,112305,1,0,2
48823,112305,0,0,3
48824,112306,1,0,1
48830,112309,0,0,0
48831,112309,0,0,0
48835,112313,0,0,0
48836,112314,1,1,0
48841,112317,0,0,0
48846,112319,0,1,1
48851,112321,0,0,0
48852,112322,1,0,0
48856,112323,0,0,0
48861,112323,0,1,1
48862,112324,0,0,0
48866,112326,1,2,0
48867,112326,1,1,1
48869,112326,1,0,1
48870,112326,1,0,0
48873,112327,1,0,3
48875,112328,0,2,1
48877,112329,0,0,0
48880,112331,1,1,1
48881,112331,0,2,0
48882,112331,0,1,1
48883,112331,1,2,1
48889,112334,0,2,0
48891,112335,1,3,1
48892,112335,1,1,1
48895,112335,1,3,0
48896,112335,0,2,0
48904,112336,1,1,0
48907,112337,0,0,0
48909,112338,1,1,2
48916,112338,1,1,2
48917,112339,0,1,0
48925,112341,0,0,2
48931,112345,1,0,0
48932,112345,0,0,0
48933,112345,1,0,2
48938,112348,1,0,0
48941,112350,0,0,0
48954,112353,1,1,0
48956,112354,1,0,1
48957,112354,1,1,0
48959,112354,1,1,0
48961,112354,1,1,0
48964,112355,1,0,2
48967,112355,0,0,3
48969,112356,0,0,0
48970,112356,0,0,0
48974,112359,1,0,0
48978,112360,0,0,0
48979,112361,0,0,1
48980,112361,0,0,1
48981,112361,1,0,3
48983,112361,0,0,1
48984,112362,0,0,0
48987,112363,1,1,0
48991,112366,0,0,0
48992,112367,0,0,0
48996,112370,1,0,0
48997,112370,1,0,1
48998,112370,0,1,0
49000,112371,0,0,1
49001,112372,1,0,1
49005,112374,1,0,2
49008,112374,1,2,0
49011,112376,0,1,0
49012,112376,0,0,0
49014,112376,0,0,0
49015,112376,0,0,0
49017,112377,1,1,1
49021,112379,0,0,0
49027,112382,1,1,0
49030,112382,1,0,0
49032,112383,0,1,0
49040,112384,0,0,1
49042,112385,0,0,0
49043,112385,0,0,0
49046,112388,0,0,0
49054,112392,0,0,0
49056,112393,0,0,2
49059,112394,1,1,2
49062,112395,1,2,1
49067,112397,1,0,2
49082,112402,0,0,0
49086,112405,0,0,0
49091,112406,1,0,0
49092,112407,0,1,0
49093,112407,1,0,0
49094,112408,0,0,0
49096,112409,1,1,1
49097,112409,1,3,0
49100,112410,1,0,0
49103,112411,1,0,1
49105,112412,1,1,0
49106,112413,0,0,0
49110,112415,0,0,0
49111,112415,1,1,0
49114,112416,1,0,0
49115,112416,0,0,1
49119,112417,0,0,0
49121,112418,0,0,1
49126,112421,1,0,1
49127,112421,1,1,0
49129,112421,1,0,0
49131,112421,1,2,0
49133,112421,0,0,0
49134,112422,0,0,0
49138,112423,1,1,0
49144,112423,1,1,0
49148,112424,0,1,1
49149,112425,0,0,0
49154,112428,1,1,3
49155,112429,0,0,0
49156,112430,0,0,0
49157,112430,0,0,0
49164,112432,0,2,0
49170,112432,1,1,0
49172,112432,0,2,0
49178,112432,1,2,0
49179,112432,1,0,0
49182,112432,1,1,1
49184,112433,1,2,0
49187,112433,0,2,0
49189,112433,1,1,0
49191,112434,0,0,0
49192,112435,0,0,1
49197,112436,0,0,0
49198,112437,0,0,0
49200,112439,0,0,0
49210,112442,1,0,0
49213,112443,1,1,0
49219,112446,0,0,0
49220,112447,0,0,0
49221,112448,0,0,0
49226,112451,0,0,0
49231,112452,0,0,1
49233,112452,0,0,0
49243,112454,0,1,0
49246,112454,0,0,0
49252,112458,0,0,0
49253,112459,0,0,0
49254,112460,1,0,0
49261,112461,0,0,0
49262,112462,0,0,0
49263,112463,0,1,1
49265,112463,0,0,1
49266,112464,0,0,0
49267,112465,0,0,0
49270,112466,1,0,0
49274,112467,1,1,0
49276,112468,0,0,0
49278,112470,0,0,0
49279,112470,1,0,0
49281,112470,0,1,0
49293,112471,1,0,3
49294,112471,0,0,0
49296,112471,0,0,0
49309,112471,1,1,0
49310,112472,0,0,0
49315,112474,1,0,0
49316,112475,0,1,1
49319,112476,0,0,0
49322,112477,0,0,0
49330,112481,0,0,0
49333,112482,0,0,0
49334,112483,0,1,0
49335,112483,1,2,0
49342,112487,0,0,1
49344,112488,0,0,1
49350,112490,1,0,0
49352,112491,1,0,0
49353,112491,1,0,0
49356,112493,0,1,0
49357,112493,1,1,0
49359,112494,0,0,0
49361,112495,1,0,0
49365,112495,0,0,0
49370,112497,1,0,0
49375,112499,0,0,0
49379,112500,1,1,2
49381,112501,1,0,1
49385,112501,1,1,0
49394,112505,1,0,1
49396,112505,0,0,2
49400,112509,0,0,0
49404,112511,0,1,3
49405,112511,1,0,0
49406,112511,1,0,0
49407,112511,0,0,0
49412,112512,1,1,0
49414,112514,0,0,0
49416,112515,0,0,0
49418,112515,0,0,0
49421,112516,0,0,2
49425,112516,0,2,0
49429,112517,1,1,0
49430,112517,0,0,2
49431,112517,0,1,0
49433,112518,0,0,0
49434,112519,0,0,0
49436,112521,0,0,0
49437,112522,0,0,0
49443,112524,0,0,0
49452,112529,0,0,0
49453,112530,0,0,0
49454,112530,0,0,0
49459,112533,0,0,0
49460,112534,1,0,1
49463,112535,0,2,1
49464,112536,0,0,0
49469,112539,1,1,0
49471,112540,0,0,0
49472,112540,0,0,0
49474,112542,1,1,4
49476,112542,1,1,1
49477,112543,0,1,0
49482,112545,1,1,0
49483,112545,0,0,0
49486,112546,1,1,0
49488,112546,1,0,1
49490,112548,0,0,0
49492,112549,0,0,0
49493,112549,0,0,0
49499,112551,1,1,1
49500,112551,1,1,0
49501,112552,1,0,0
49502,112552,0,0,0
49505,112554,0,1,1
49507,112556,1,0,0
49512,112558,0,0,0
49515,112560,0,0,0
49517,112562,1,1,0
49518,112562,0,0,1
49519,112562,1,0,0
49520,112562,1,0,1
49524,112564,0,0,0
49525,112564,0,0,0
49527,112565,0,1,1
49529,112566,0,0,0
49533,112567,1,0,0
49534,112567,0,2,0
49537,112568,1,0,0
49539,112569,1,0,1
49542,112570,0,0,0
49543,112570,0,0,0
49544,112571,1,1,0
49548,112572,0,0,0
49550,112572,0,1,0
49553,112572,0,0,1
49554,112572,0,0,0
49558,112572,1,1,0
49561,112572,1,1,1
49563,112573,0,0,0
49566,112574,1,1,1
49568,112574,0,2,2
49570,112575,0,1,1
49573,112575,1,0,3
49574,112575,1,0,1
49575,112576,0,0,0
49577,112577,1,1,0
49579,112578,1,2,1
49580,112578,0,2,0
49590,112582,0,0,1
49591,112582,0,1,0
49594,112583,0,0,0
49603,112587,1,1,0
49607,112589,0,0,1
49610,112590,0,0,0
49611,112591,0,0,0
49613,112592,0,0,0
49615,112593,0,0,0
49616,112594,0,0,0
49617,112595,0,0,0
49621,112596,0,1,0
49627,112599,1,1,0
49631,112601,0,0,0
49632,112602,1,0,0
49636,112602,1,1,2
49637,112602,1,0,0
49640,112602,0,0,1
49641,112602,0,0,1
49643,112603,0,0,0
49649,112605,1,0,0
49651,112605,0,1,0
49653,112606,0,0,1
49657,112607,0,1,0
49662,112607,0,1,0
49664,112607,0,2,0
49670,112609,0,0,0
49671,112610,0,2,0
49675,112611,0,0,0
49678,112613,0,0,0
49679,112614,1,1,0
49683,112615,1,0,1
49689,112617,0,2,0
49690,112617,0,1,0
49691,112617,1,1,0
49692,112617,0,0,0
49693,112617,1,0,0
49695,112617,1,0,0
49696,112617,1,2,0
49697,112617,1,2,0
49705,112620,0,0,0
49709,112621,1,2,0
49712,112622,0,0,0
49718,112623,1,1,0
49719,112623,1,0,2
49720,112623,0,1,1
49722,112624,1,1,1
49724,112624,1,0,1
49727,112624,1,0,0
49728,112624,1,1,0
49729,112624,1,2,0
49730,112625,0,0,0
49737,112627,0,0,0
49739,112628,1,1,0
49743,112630,1,2,0
49744,112630,1,1,0
49756,112634,0,0,0
49758,112635,1,0,0
49760,112637,1,0,1
49761,112637,1,1,0
49763,112638,1,0,0
49765,112638,1,1,0
49766,112638,1,1,1
49769,112639,0,0,0
49771,112639,1,1,1
49777,112639,1,0,0
49779,112640,1,0,2
49786,112643,0,2,0
49790,112646,1,0,1
49793,112646,0,1,1
49794,112646,1,0,1
49796,112646,0,3,1
49797,112646,1,0,0
49799,112647,0,0,0
49800,112648,0,0,0
49808,112653,0,0,0
49810,112654,1,1,0
49812,112655,0,0,0
49813,112655,0,0,0
49815,112656,0,0,1
49822,112656,0,0,0
49824,112656,0,1,0
49826,112658,0,0,0
49829,112660,0,0,0
49833,112662,0,1,1
49835,112663,1,0,1
49839,112663,1,0,1
49840,112663,1,1,0
49841,112663,0,1,1
49846,112663,1,0,1
